name,rating,place_id,tags,website,place_links,territory_id,description,locationYX
Sarachane Archaeology Park,4.3,891707,"2,3,6,11",https://arkeonews.net/a-roman-statue-unearthed-on-the-site-of-st-polyeuctus-church-which-once-constantinoples-largest-church/,"https://www.google.com/maps/dir//%C4%B0skenderpa%C5%9Fa,+Macar+Karde%C5%9Fler+Cd.,+34080+Fatih%2F%C4%B0stanbul/@41.0144481,28.8708599,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14caba2759b379b3:0xc2a0b0e7e28cbd2f!2m2!1d28.9532607!2d41.0144774?entry=ttu",3,"The Sarachane Archaeology Park, located in Istanbul, Turkey, is a tranquil green space nestled amidst the bustling cityscape. Situated near the historic Sarachane Square, this park serves as a gateway to Istanbul's rich archaeological heritage. Within the park, visitors can explore various archaeological remains and artifacts, including ancient columns, inscriptions, and statues, which are displayed in an open-air setting. These relics offer insights into Istanbul's storied past, spanning thousands of years of history from Byzantine and Roman periods to the Ottoman era. Surrounded by lush greenery and shaded pathways, the Sarachane Archaeology Park provides a peaceful retreat for locals and tourists alike. It offers a serene environment for leisurely walks, picnics, and contemplation, away from the hustle and bustle of the city. With its historical significance and natural beauty, the Sarachane Archaeology Park stands as a testament to Istanbul's rich cultural heritage and serves as a reminder of the city's enduring legacy as a crossroads of civilizations.","41.02221916611512,28.95463060863906"
Fatih Mosque,4.3,516585,"1,2,3,5","https://en.wikipedia.org/wiki/Fatih_Mosque,_Istanbul","https://www.google.com/maps/dir//Ali+Ku%C5%9F%C3%A7u,+Hattat+Nafiz+Caddesi+No:6,+34083+Fatih%2F%C4%B0stanbul/@41.0196239,28.8675179,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14caba21ca2b1031:0xbcb8746d3c867663!2m2!1d28.9499187!2d41.0196532?entry=ttu",3,"The Fatih Mosque, also known as the Conqueror's Mosque, is one of Istanbul's most significant landmarks, located in the Fatih district. Commissioned by Sultan Mehmed the Conqueror and completed in 1470, it stands as a symbol of the Ottoman Empire's triumph over Constantinople, the capital of the Byzantine Empire. Designed by the architect Atik Sinan, the mosque showcases traditional Ottoman architecture with its large central dome, flanked by smaller domes and four minarets. Its interior is adorned with intricate tilework, calligraphy, and stained glass windows, creating a stunning visual display for worshippers and visitors. Surrounded by a spacious courtyard and adorned with beautiful gardens, the Fatih Mosque serves as both a place of worship and a cultural hub. It hosts religious ceremonies, lectures, and events, attracting visitors from around the world to experience its spiritual ambiance and historical significance. With its rich history and architectural splendor, the Fatih Mosque remains a cherished symbol of Istanbul's cultural heritage and a testament to the city's enduring legacy as a center of faith and civilization.","41.02376823748144,28.950601963453668"
Tomb of Mehmed the Conqueror,4.2,897781,"3,5,7",https://atlasislamica.com/tomb-of-sultan-mehmed-the-conqueror/,"https://www.google.com/maps/dir//Ali+Ku%C5%9F%C3%A7u,+Hattat+Nafiz+Caddesi+No:6,+34083+Fatih%2F%C4%B0stanbul/@41.0192935,28.8679015,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cabbd5d8de2721:0xbd018cfa0f3c54c2!2m2!1d28.950337!2d41.0193407?entry=ttu",3,"Tomb of Mehmed the Conqueror, is a historic mausoleum located in Istanbul, Turkey. Constructed following the death of Sultan Mehmed II, also known as Mehmed the Conqueror, in 1481, the tomb serves as the final resting place for one of the most prominent figures in Ottoman history. Situated near the Fatih Mosque in the Fatih district of Istanbul, the tomb is a testament to the grandeur and power of the Ottoman Empire during the reign of Mehmed II. The architectural design of the tomb reflects the elegant simplicity characteristic of Ottoman funerary architecture, with a dome resting on a square base and adorned with intricate tilework and calligraphy. Inside the tomb, visitors can pay their respects to Sultan Mehmed II and observe the beautiful decorations that adorn the interior walls. The tomb serves as a place of pilgrimage for Muslims and a site of historical significance for visitors interested in Ottoman history and culture. Surrounded by landscaped gardens and situated within the vicinity of other historical landmarks, such as the Fatih Mosque and the Fatih Complex, the Fatih Sultan Mehmet Turbesi remains a cherished symbol of Istanbul's rich cultural heritage and a reminder of Mehmed II's enduring legacy as one of history's most formidable conquerors.","41.02447391739445,28.951672208895168"
The Piri Mehmet Pasha Mosque,4.2,148271,"1,2,3,5",https://en.wikipedia.org/wiki/Piri_Mehmed_Pasha_Mosque,"https://www.google.com/maps/dir/41.0943488,28.8817152/Cibali+Mah,+Piri+Mehmet+Pasha+Mosque,+Zeyrek+Mehmet+Pa%C5%9Fa+Sk.+No:2+D:1,+34083+Fatih%2F%C4%B0stanbul/@41.0517504,28.8330106,12z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x14cab9f49b5b99a1:0x59d7a3d1c63b951d!2m2!1d28.9576848!2d41.0188922?entry=ttu",3,"The Piri Mehmet Pasha Mosque, also known as Piri Mehmet Paşa Camii in Turkish, is a historic mosque located in Istanbul, Turkey. Commissioned by Piri Mehmet Pasha, who served as the Grand Vizier of the Ottoman Empire during the 16th century, the mosque was constructed between 1573 and 1575. Situated in the Üsküdar district on the Asian side of Istanbul, the Piri Mehmet Pasha Mosque exemplifies classical Ottoman architectural style with its central dome, semi-domes, and slender minarets. The mosque's interior features intricate tilework, calligraphy, and decorative motifs, creating a serene and elegant atmosphere for worshippers. Surrounded by a courtyard and shaded by trees, the Piri Mehmet Pasha Mosque serves as a place of worship and community gathering for local residents and visitors alike. It remains an important cultural and historical landmark, reflecting the religious and architectural heritage of the Ottoman Empire. The mosque's strategic location near the Bosphorus Strait offers stunning views of the Istanbul skyline and provides a tranquil retreat from the bustling city life. With its rich history and architectural beauty, the Piri Mehmet Pasha Mosque continues to be a cherished symbol of Istanbul's cultural identity and religious diversity.","41.02378262721336,28.95798003814892"
Valens Aqueduct,4.6,927834,"3,7",https://en.wikipedia.org/wiki/Aqueduct_of_Valens,"https://www.google.com/maps/dir//Kalenderhane,+34083+Fatih%2F%C4%B0stanbul/@41.0159238,28.8732122,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9a7c30f71ed:0x35ba713c95477a7a!2m2!1d28.955613!2d41.0159531?entry=ttu",3,"The Valens Aqueduct, also known as the Bozdoğan Kemeri in Turkish, is a historical landmark located in Istanbul, Turkey. Constructed during the reign of Roman Emperor Valens in the 4th century AD, it served as one of the major water supply systems for the city of Constantinople, the capital of the Eastern Roman Empire. Stretching over 970 meters (3,180 feet) across the city, the Valens Aqueduct consists of a series of impressive stone arches that once transported water from the Belgrade Forest to the city's numerous cisterns and public fountains. The aqueduct played a crucial role in providing water to Constantinople for centuries, contributing to the city's growth and prosperity. Today, the Valens Aqueduct stands as a remarkable example of Roman engineering and a testament to Istanbul's rich historical heritage. Although no longer in use, the aqueduct remains an iconic symbol of the city, attracting visitors from around the world to marvel at its grandeur and architectural splendor. Surrounded by parks and urban landscapes, the Valens Aqueduct provides a picturesque backdrop for leisurely strolls and recreational activities. It serves as a popular destination for tourists and locals alike, offering a glimpse into Istanbul's ancient past and the ingenuity of its Roman predecessors.","41.02110448291207,28.954922972340196"
Zeyrek Mosque,4.2,322220,"1,2,3,5",https://en.wikipedia.org/wiki/Zeyrek_Mosque,"https://www.google.com/maps/dir//Zeyrek,+%C4%B0badethane+Sk.+No:2,+34083+Fatih%2F%C4%B0stanbul/@41.0196918,28.8747956,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab9f4c0f346ad:0x30a53b83a3df7708!2m2!1d28.9571964!2d41.0197211?entry=ttu",3,"The Zeyrek Mosque, also known as the Pantokrator Monastery Church or the Monastery of Christ Pantocrator, is a historic mosque located in Istanbul, Turkey. Originally constructed as a Byzantine monastery in the 12th century, it was converted into a mosque after the Ottoman conquest of Constantinople in 1453. The Zeyrek Mosque is renowned for its distinctive architecture, blending Byzantine and Islamic elements. The mosque complex includes a main prayer hall, several chapels, a courtyard, and a domed mausoleum. Its architectural features, including intricate brickwork, elegant arches, and ornate domes, reflect the cultural and religious heritage of both Byzantine and Ottoman civilizations. Surrounded by narrow streets and historic buildings in the Fatih district of Istanbul, the Zeyrek Mosque stands as a testament to the city's rich history and multicultural heritage. It serves as a place of worship for Muslims and a cultural landmark for visitors interested in exploring Istanbul's diverse architectural styles and religious traditions. With its serene atmosphere and majestic beauty, the Zeyrek Mosque continues to be a cherished symbol of Istanbul's cultural identity and historical significance.","41.02435416164155,28.955819727080396"
Eyup Sultan Mosque,4.4,563837,"1,2,3,5",https://en.wikipedia.org/wiki/Ey%C3%BCp_Sultan_Mosque,"https://www.google.com/maps/dir//Ey%C3%BCp+Merkez,+34050+Ey%C3%BCpsultan%2F%C4%B0stanbul/@41.0478932,28.8514501,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab1d021adf417:0xba3a3fdfdbb5f5d!2m2!1d28.9338509!2d41.0479225?entry=ttu",3,"The Eyup Sultan Mosque, located in Istanbul, Turkey, is one of the most significant religious landmarks in the city. Situated in the district of Eyup on the Golden Horn, this mosque holds great importance in Islamic tradition as it is built near the tomb of Abu Ayyub al-Ansari, a companion of the Prophet Muhammad. Constructed in the 18th century, the Eyup Sultan Mosque is renowned for its elegant Ottoman architecture, featuring a large central dome, towering minarets, and intricately decorated interior. The mosque complex also includes a courtyard, ablution fountain, and several mausoleums. Every year, thousands of pilgrims and visitors from around the world come to the Eyup Sultan Mosque to pay their respects to Abu Ayyub al-Ansari and to seek blessings. The mosque serves as a center of worship, spiritual contemplation, and community gatherings for Muslims in Istanbul. Surrounded by historic streets and traditional neighborhoods, the Eyup Sultan Mosque is a symbol of the city's rich cultural heritage and religious significance. It remains a cherished site for locals and tourists alike, offering a glimpse into Istanbul's deep-rooted Islamic traditions and spiritual devotion.","41.053589161565164,28.93487748767792"
The Ferhad Pasha Tomb,4.5,554262,"3,5,7",https://en.wikipedia.org/wiki/Serdar_Ferhad_Pasha,"https://www.google.com/maps/dir//Ey%C3%BCp+Merkez,+Feshane+Cd.+No:8,+34050+Ey%C3%BCpsultan%2F%C4%B0stanbul/@41.0468368,28.8531354,12z/data=!4m8!4m7!1m0!1m5!1m1!1s0x14cab0a6b31eb431:0xf31d6b8e6769b9dd!2m2!1d28.9355362!2d41.0468661?entry=ttu",3,"The Ferhad Pasha Tomb, situated in Istanbul, Turkey, is a historic mausoleum dating back to the Ottoman period. Built in memory of Ferhad Pasha, a prominent figure in the Ottoman government during the 15th century, the tomb stands as a testament to the architectural and cultural legacy of the Ottoman Empire. The tomb is characterized by its elegant Ottoman design, featuring a central dome, ornate calligraphy, and intricate tilework. Surrounding the mausoleum, visitors can find a peaceful courtyard adorned with lush greenery and traditional Ottoman architecture. Ferhad Pasha Tomb serves as a place of remembrance and reverence for Ferhad Pasha and his contributions to Ottoman history. It also offers visitors an opportunity to appreciate the craftsmanship and artistic expression of Ottoman architecture. Located in a historic neighborhood of Istanbul, the Ferhad Pasha Tomb provides a tranquil retreat from the bustling city streets. It is a cherished landmark for locals and a point of interest for tourists interested in exploring Istanbul's rich cultural heritage.","41.05279175499929,28.936219464892545"
The Rahmi M. Koc Museum,4.8,951668,"3,4,6",https://en.wikipedia.org/wiki/Rahmi_M._Ko%C3%A7_Museum,"https://www.google.com/maps/dir/41.0943488,28.8817152/Rahmi+M.+Ko%C3%A7+M%C3%BCzesi/@41.0634421,28.8336741,12z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x14cab0abafe5d4c1:0x44361327b10bbc5e!2m2!1d28.949148!2d41.0425312?entry=ttu",3,"The Rahmi M. Koc Museum, situated in Istanbul, Turkey, is a renowned museum dedicated to the history of transportation, industry, and technology. Founded by Rahmi M. Koc, a prominent Turkish businessman and philanthropist, the museum showcases a vast collection of artifacts, exhibits, and interactive displays spanning various sectors such as maritime, aviation, automotive, and communications. Visitors to the museum can explore a wide range of exhibits, including vintage cars, airplanes, steam engines, and maritime vessels, providing a comprehensive overview of Turkey's industrial and technological development throughout history. The museum also features interactive displays, educational programs, and special events, making it an engaging and informative destination for visitors of all ages. Located in the historic district of Beyoglu, overlooking the Golden Horn, the Rahmi M. Koc Museum occupies a beautifully restored industrial building, adding to its charm and allure. It serves as a cultural hub and educational resource, preserving Turkey's industrial heritage and inspiring future generations to explore the world of science, technology, and innovation.","41.04790870440562,28.950060520530467"
Pierre Loti Hill,4.8,537829,"9,12,13,14",https://www.pierrelotitepesi.com/hakkimizda2.asp,"https://www.google.com/maps?hl=en&gl=tr&um=1&ie=UTF-8&fb=1&sa=X&geocode=KbH08eq8sMoUMXTlgYLRYCj5&daddr=Ey%C3%BCp+Merkez,+%C4%B0dris+K%C3%B6%C5%9Fk%C3%BC+Cd.,+34050+Ey%C3%BCpsultan/%C4%B0stanbul",3,"Pierre Loti Hill, situated in Istanbul, Turkey, is a picturesque hilltop offering panoramic views of the city and the Golden Horn. Named after the French writer and naval officer Pierre Loti, who was known to frequent the area in the late 19th century, the hill has become a popular destination for tourists and locals alike. Visitors to Pierre Loti Hill can reach the summit by a historic cable car ride or by climbing a series of stairs, both of which offer a unique and memorable experience. At the top of the hill, there is a charming café named after Pierre Loti, where visitors can enjoy traditional Turkish tea or coffee while taking in the breathtaking views of Istanbul's skyline and historic landmarks. Surrounded by lush greenery and tranquil gardens, Pierre Loti Hill provides a peaceful retreat from the hustle and bustle of the city below. It is a favorite spot for couples, families, and solo travelers seeking relaxation, romance, or simply a moment of contemplation amidst stunning natural beauty. With its rich history, stunning views, and serene atmosphere, Pierre Loti Hill remains a cherished destination for those looking to immerse themselves in the timeless allure of Istanbul's landscape and culture.","41.059887315355816,28.932068406175233"
